4.473391810629040003e+06,9.037367699295155704e+06,2.329525262507765554e+06,2.267917929569423664e+06,2.540344708445190336e+05,6.162327015402024845e+05,6.166970815335318912e+05,9.431288407497473527e+05,1.617299853105996968e+06,8.008470067291833693e+05,1.572481758432191098e+06,1.486500227276162710e+06,2.818760700805429951e+05,5.918935718608357274e+04,5.337710318025720771e+05
4.261947040879876353e+06,8.811714624027678743e+06,2.196910499099188950e+06,2.109465320170618128e+06,1.830723156455656281e+05,5.782697336169516202e+05,5.784000590128400363e+05,7.743962756515790243e+05,1.154188252855546074e+06,5.041171389039007481e+05,1.037374229848880554e+06,8.649426050977425184e+05,1.986239427466479538e+05,4.896874245392255398e+04,3.327140284339167993e+05
3.065856785537862219e+06,7.281381008261124603e+06,2.044456691044903826e+06,1.621030738137457054e+06,2.732050597026847536e+05,6.556246453242592979e+05,6.561072284532260383e+05,9.676462554063774878e+05,1.615613299177446170e+06,7.919592024996698601e+05,1.362282775243762415e+06,1.136481235549161676e+06,2.572571736426106945e+05,5.794949892052490759e+04,3.265607226974345394e+05
4.673640016764947213e+06,7.898838615580728278e+06,2.630393031218481250e+06,2.308540719866668805e+06,3.259203229417153634e+05,8.140725414585479302e+05,8.156295835501836846e+05,1.252941449227721430e+06,2.055200375507036224e+06,1.093973230923320865e+06,2.053533793172421400e+06,2.002170803095324431e+06,4.820471957606693031e+05,1.202542870540630101e+05,7.227060642125236336e+05
4.507513332373236306e+06,1.006820934460668080e+07,2.971379366419054102e+06,2.478601164846474770e+06,4.297610507727154763e+05,9.032660374870871892e+05,9.030082766804895364e+05,1.417947169088884490e+06,2.475581442296408582e+06,1.402016283744089538e+06,2.430994162058964837e+06,2.336143853974366095e+06,6.410702854106287705e+05,1.699769623444518948e+05,9.870544057078168262e+05
6.260941977086350322e+06,1.361615896416782960e+07,3.201195708904768340e+06,2.917684474624076393e+06,4.841420015229459968e+05,8.412905351845436962e+05,8.406203101207687287e+05,1.301454353119913023e+06,2.270581847998786718e+06,1.195299483236827655e+06,2.245309088546147104e+06,2.005142972292791819e+06,4.556132667219158611e+05,1.168443874775881122e+05,8.622740875167334452e+05
4.231040733674041927e+06,7.798408675984851085e+06,2.161240907337092329e+06,2.098396439918993041e+06,2.346958249492382165e+05,5.880996618758635595e+05,5.882851084797658259e+05,8.487797152426652610e+05,1.239327893315959955e+06,6.140390149625079939e+05,1.003834683379192720e+06,8.242764489557823399e+05,2.247418962521292560e+05,6.904326793347403873e+04,2.644972675252637709e+05
3.385902217526785098e+06,7.571379891961024143e+06,1.569535239946020534e+06,1.672669530459019123e+06,1.095904349565386656e+05,4.221148511852817028e+05,4.219799024696996203e+05,5.380965026763484348e+05,9.476975373748666607e+05,3.870221416098452173e+05,8.038207501991743920e+05,7.855081937748258933e+05,1.644245117263536376e+05,3.471459745777226635e+04,2.606857841197108501e+05
4.044281983888321090e+06,8.459761615962950513e+06,2.524364036667871289e+06,2.224150547953127883e+06,3.218931635822411627e+05,6.938223463034348097e+05,6.948284820723788580e+05,1.086505728587697726e+06,1.844094559658000246e+06,8.659230897838997189e+05,1.535144002107302193e+06,1.352222939707453828e+06,2.951700951369791874e+05,7.778467179113438760e+04,4.487640056019309559e+05
5.687929459573017433e+06,1.009506369312780723e+07,4.103659490778521169e+06,3.210667068321343046e+06,8.082401819605934434e+05,1.164251472724487307e+06,1.166543328457631636e+06,1.811946669552004663e+06,2.705877826669320464e+06,1.305908126301760552e+06,2.055608061897680396e+06,1.823476403685476165e+06,5.018752787704247748e+05,2.100236098017820332e+05,7.723739830479796510e+05
5.139322474033107981e+06,1.259954307377730124e+07,3.183429336508207023e+06,2.639749617185444571e+06,5.131417382070742315e+05,9.817877096829104703e+05,9.814114132477996172e+05,1.444122423544079531e+06,2.468550843178639654e+06,1.290401671548655257e+06,2.290826418274770025e+06,1.989276211171448929e+06,4.818548997735937010e+05,1.448878119114519213e+05,7.664069411816855427e+05
5.525627461834160611e+06,1.058532743622379377e+07,3.174640214410907123e+06,2.778599942875720561e+06,4.718952247555312933e+05,8.355480773711424554e+05,8.351732828927312512e+05,1.368014222105669091e+06,2.128964641308914870e+06,9.877450496631086571e+05,1.892424831494094105e+06,1.711679012092498830e+06,4.766419364736566786e+05,1.991033993459187623e+05,7.934140671114630532e+05
5.109606654303806834e+06,9.759173866378605366e+06,2.353444879126769025e+06,2.340545417411313392e+06,2.296528751303874596e+05,6.904927334367955336e+05,6.906180128751291195e+05,9.499689423853079788e+05,1.716491156457018340e+06,8.464357037078540307e+05,1.677109281127616297e+06,1.535851699427820044e+06,3.854542682978102239e+05,8.160168598176544765e+04,5.739820605760049075e+05
4.134520722338607069e+06,8.960503642125485465e+06,2.224093036696691532e+06,2.067256042696369346e+06,2.777253850939342519e+05,6.842387045305977808e+05,6.829359313432485797e+05,9.918960289083709940e+05,1.593331048255515518e+06,7.302677637931398349e+05,1.332207126945458585e+06,1.224065036515023792e+06,2.907349962501383270e+05,6.249332283386283962e+04,4.283607938456484117e+05
2.328646828520730603e+06,4.923479051782621071e+06,1.418566801133738831e+06,1.287056508191674715e+06,1.605865612261773203e+05,4.617010631401430001e+05,4.614685068394376431e+05,6.217761226409804076e+05,1.117045609671714250e+06,5.520296223880111938e+05,1.030426642326562083e+06,8.869430001876903698e+05,2.030244320131971035e+05,4.937762086401056149e+04,2.828859082215137314e+05
5.212858139435726218e+06,7.596445202902529389e+06,3.662342926747967023e+06,2.891563343138906173e+06,4.721221539651535568e+05,9.200324181819818914e+05,9.202641792355461512e+05,1.383030777798791882e+06,2.046544697359370068e+06,1.109630276348428335e+06,2.117460967933132313e+06,1.880564073951955419e+06,3.833212712215306237e+05,1.100723739774596033e+05,6.315512751365187578e+05
3.341144999868285377e+06,5.850381461894247681e+06,2.496024074331415817e+06,1.937118078778896481e+06,3.359335543675541994e+05,7.967293527189389570e+05,7.965587980998134008e+05,1.201555515653862385e+06,1.946115792584778974e+06,9.680472616596111329e+05,1.675377963718391722e+06,1.606515906677080551e+06,4.415986319777218159e+05,1.254218584296600602e+05,6.288575283079398796e+05
3.854850053024026100e+06,7.744467429413926788e+06,2.456378151384485886e+06,2.121301889261263423e+06,2.471466731813328224e+05,6.518608767109817127e+05,6.515343453142545186e+05,9.026206501535649877e+05,1.469879683381310431e+06,7.037857796542412834e+05,1.178655848557791440e+06,9.618085498520190595e+05,2.191942357757672435e+05,5.366785962171904248e+04,3.402326236011168221e+05
4.130967011690937914e+06,7.605367760927784257e+06,2.173742581812149379e+06,2.080320568761893315e+06,2.436602119276468584e+05,6.083394074613957200e+05,6.073154569515921175e+05,8.869610107026903424e+05,1.517708169133172138e+06,7.296428463162826374e+05,1.287064310550479218e+06,1.301318004860764369e+06,3.546123239599032095e+05,9.747945454893972783e+04,4.942580490103840129e+05
3.357431079056890216e+06,8.185270451454123482e+06,1.808427260148072382e+06,1.579291694241930032e+06,2.350990595117451739e+05,6.196788094421853311e+05,6.197621535442252643e+05,8.975824288894676138e+05,1.584183912205155008e+06,8.005670925610760460e+05,1.391226338525561150e+06,1.178582393651592778e+06,2.236960228425421228e+05,4.528993733198780683e+04,4.392663550281109056e+05
4.270165052263945341e+06,9.054209694553798065e+06,2.371142903129152488e+06,2.276617476387132425e+06,3.317259999115498504e+05,7.468536408339027548e+05,7.476434119909919100e+05,1.159254979529969394e+06,2.141923272904759739e+06,1.162488901327428874e+06,2.031391150128635811e+06,1.946546609504172346e+06,5.004508794766829815e+05,1.239989967895324953e+05,6.788802044732224895e+05
3.247110498457581270e+06,8.162654455334389582e+06,2.055219993617062224e+06,1.762969343853620579e+06,2.907457213941247901e+05,6.165651305610982236e+05,6.169462927947838325e+05,1.029986794506894425e+06,1.823018704108502483e+06,9.983195356248077005e+05,1.884336881327491021e+06,1.759585432835996151e+06,4.171258091893569217e+05,1.452113922839557054e+05,7.129701514085808303e+05
4.155865744849904440e+06,6.550246521200481802e+06,2.782953040291155223e+06,2.373197154944826383e+06,3.910296450172264013e+05,8.418224366783867590e+05,8.419833756545317592e+05,1.288199551232727943e+06,2.226621586394795682e+06,1.261358981193166692e+06,2.373900660890539642e+06,2.264400527394568082e+06,5.324131965402379865e+05,1.650527053032642871e+05,9.346822595542409690e+05
3.932986704893856775e+06,7.181160395426931791e+06,2.520152047304136213e+06,2.081538938692999072e+06,3.261226821808387176e+05,6.500101957874144427e+05,6.503969562797571998e+05,9.161191944221110316e+05,1.382067030275879195e+06,5.928395994632726070e+05,1.036050909234049730e+06,9.724876229311217321e+05,2.359885495161976432e+05,4.836688126715731050e+04,3.617535610981224454e+05
5.851730244932894595e+06,1.149973985959187150e+07,3.895698089468569495e+06,3.008541139586162288e+06,7.192582035986889387e+05,1.128680889100601664e+06,1.128981820048185531e+06,1.878559355353879509e+06,2.966166457799312659e+06,1.596099848020103527e+06,2.922819322479257826e+06,2.609433356019062921e+06,6.064538198225900996e+05,1.992075934726046398e+05,9.634736827827981906e+05
1.628383152706040069e+06,4.578299240456582978e+06,8.921995544483204139e+05,8.925952666868269444e+05,7.978674974130559713e+04,2.798558987456656760e+05,2.793866192208674038e+05,4.161301389677301049e+05,7.393683170329134446e+05,3.549481946696788655e+05,6.801130483611928066e+05,7.221648433826593682e+05,1.907118950085613760e+05,4.463999321918971691e+04,3.310970539817737299e+05
1.277058236828806810e+07,2.373710818795450032e+07,6.664598884686551057e+06,5.908801084206901491e+06,1.054390852219254011e+06,1.598940672610801877e+06,1.597137524626880884e+06,2.475991826218720526e+06,3.795700128557897639e+06,2.143630134513291065e+06,3.851703000706820283e+06,3.449042107522895560e+06,9.139646073515808675e+05,4.771756180818471476e+05,1.455879627935102209e+06
6.042374616586877964e+06,1.221074919524060935e+07,3.879464277789068874e+06,3.045162060481688473e+06,5.566532498185947770e+05,1.077719156651498284e+06,1.079926618732824922e+06,1.698369624299406540e+06,2.720696562560925260e+06,1.636188571627472760e+06,3.240100279682503548e+06,3.176881216245636810e+06,7.941155029146838933e+05,2.332976610426194966e+05,9.903643549131719628e+05
4.963180061291545630e+06,8.843215495783891529e+06,3.170848240154196974e+06,3.153046188206867315e+06,3.404110500321785803e+05,8.046759445190675324e+05,8.056312612108091125e+05,1.027223136991234031e+06,1.769720561133339303e+06,8.164248019314513076e+05,1.485272965000777273e+06,1.444097806722210953e+06,3.316730323351518018e+05,9.208555328417257988e+04,5.063911288242407027e+05
4.942547294179825112e+06,1.003813438918479346e+07,3.547846076020974200e+06,2.601018152665469795e+06,5.960080871444254881e+05,1.055554072067843284e+06,1.054547582130704774e+06,1.594176288826539181e+06,2.506100895260885824e+06,1.362851697427877923e+06,2.045114258554626023e+06,1.642250914260915481e+06,4.327594572869293625e+05,1.822467233669417910e+05,5.796686199950268492e+05
3.375739978253349196e+06,6.720007432556836866e+06,2.307539854192079976e+06,1.895885915085492190e+06,2.768704085277030244e+05,6.523264101317713503e+05,6.520258449199618772e+05,1.024506689938205993e+06,1.678809713835215895e+06,9.020615841700630262e+05,1.635802609859810444e+06,1.571937677484181477e+06,4.281846420766664669e+05,1.204856967750696640e+05,5.913819750544447452e+05
5.338509040753752925e+06,1.012406921370791271e+07,3.078452428780084010e+06,2.878306599125788081e+06,3.767163371551110176e+05,9.030391593542895280e+05,9.025130403188100317e+05,1.280285605232440634e+06,2.103763611668739468e+06,1.159858043801667169e+06,2.038619501440595370e+06,1.922051370348381577e+06,4.742109988284031861e+05,1.460713241784338315e+05,8.123798862848826684e+05
2.351204045563237742e+06,5.883733056746255606e+06,1.341509252196368296e+06,1.249725837791915052e+06,1.140827319937614811e+05,3.768760280354538700e+05,3.769437279270706349e+05,4.935837356700715609e+05,1.077013997213202063e+06,4.612152470313428785e+05,8.893259910566878971e+05,8.747207660114705795e+05,2.091375047256932594e+05,5.432856423144475411e+04,3.415278296578603331e+05
5.950700811690831557e+06,1.228471616873431578e+07,2.902386155000208877e+06,2.578123303751020227e+06,3.769352611816819408e+05,8.754652593834646977e+05,8.746722307715680217e+05,1.296292909647642635e+06,2.187489717425887939e+06,1.271011826522159856e+06,2.213734234470407944e+06,1.781912893968303455e+06,4.338122719657556736e+05,1.043427383671397984e+05,6.155455140720861964e+05
1.137072422803215124e+07,1.848883509821413085e+07,7.492329182209706865e+06,6.347251388779271394e+06,1.351127449734084308e+06,1.868266176116704708e+06,1.867505965849943459e+06,2.807029411650944501e+06,4.236261825141295791e+06,2.370425857663196512e+06,3.789403236002418213e+06,3.319713021136279218e+06,1.000694069678458269e+06,4.444607725132422638e+05,1.454614379505853401e+06
4.933207611033025198e+06,1.011138448288200796e+07,3.084568449523528572e+06,2.630162843988401815e+06,3.970311356041331892e+05,8.669110399129226571e+05,8.680032231363106985e+05,1.466415970035660081e+06,2.372265518872580957e+06,1.274843865195001708e+06,2.304181677095999010e+06,1.987694743426188128e+06,4.286208462289588642e+05,1.133492674002931308e+05,6.712392126853457885e+05
4.661387263414108194e+06,8.333449547979182564e+06,2.646844740038797259e+06,2.458578302008372266e+06,3.639485958358510979e+05,8.147075637406300521e+05,8.153199146225013537e+05,1.385950684357074089e+06,2.216162124578498304e+06,1.272976013181415386e+06,2.253842537775259931e+06,2.244701823329494800e+06,4.664016611279791687e+05,1.164657049650852859e+05,8.696046997413623612e+05
5.911874436898284592e+06,1.197384902698498219e+07,3.493370485347335227e+06,3.125320319478602614e+06,4.634902024071533233e+05,9.905018718213649699e+05,9.914592132129833335e+05,1.607343241722251056e+06,2.320953784240013454e+06,1.285180220063384390e+06,2.215840505283951294e+06,2.246927157516174484e+06,5.898728690303663025e+05,2.409345441387447063e+05,1.005853041333736619e+06
2.941531630892327521e+06,5.414300658939220943e+06,1.295089747261296725e+06,1.360251292871482205e+06,1.196874903378590388e+05,3.966852885004649288e+05,3.962143743057387765e+05,5.548824795374564128e+05,9.980346642887543421e+05,4.369210714317456586e+05,8.981107893900427734e+05,8.338708551064222120e+05,2.541707557147580374e+05,8.844100737563172879e+04,4.556628432903460343e+05
5.139264399562734179e+06,9.915560438841952011e+06,3.086095909397460055e+06,2.545108861663495190e+06,4.380585309698389610e+05,7.894461709516624687e+05,7.887118330103190383e+05,1.148416622688681353e+06,1.743677738365803845e+06,8.236027977777023334e+05,1.385463668018122902e+06,1.106268914638886228e+06,2.223058447742663848e+05,5.054944032507044176e+04,2.963707894053112832e+05
2.538407919791060500e+06,5.413807416894714348e+06,1.429080166238884209e+06,1.455028803253224585e+06,1.025829185168277036e+05,3.953090196798358811e+05,3.952401968056014157e+05,5.075006862716854084e+05,1.070731758611095138e+06,5.205858863867317559e+05,1.151668891112517100e+06,1.121414579808468698e+06,2.967903497710839729e+05,8.864017147883154394e+04,4.375170020916670328e+05
3.829483560066683684e+06,7.143523712959595956e+06,2.052201978878746973e+06,2.171861502257833257e+06,2.240202037316798232e+05,5.547828305260657798e+05,5.547258857819308760e+05,7.302685808137841523e+05,1.215809925257341936e+06,5.098514111031620414e+05,8.527161214249141049e+05,7.831480690340171568e+05,2.142496086472489988e+05,6.644286315549261053e+04,3.023769614547817037e+05
4.237021694977663457e+06,6.915708620086499490e+06,2.803485240439877380e+06,2.425303785601363983e+06,4.373412255429283250e+05,8.413168140804528957e+05,8.407304484118378023e+05,1.220322605335458415e+06,1.898346357547608204e+06,8.827463256346912822e+05,1.395900786635459401e+06,1.192194410878455266e+06,3.016985256239244482e+05,8.096508640161876974e+04,4.712828369254352292e+05
3.739786696864620317e+06,6.739811519547724165e+06,2.372380411345160566e+06,2.151698057128448971e+06,3.254644430113540147e+05,7.242819857934523607e+05,7.241438864896415034e+05,1.063661878449991811e+06,1.610800999182526721e+06,8.397025276730639162e+05,1.339188582946124719e+06,1.108876940603560070e+06,3.009621404426156660e+05,1.038073081134467357e+05,3.346233205273662461e+05
3.698837051974675152e+06,6.494390527292355895e+06,2.439817809356174897e+06,2.098001417848030571e+06,3.487720768342712545e+05,7.089917369717425900e+05,7.083886539140633540e+05,1.066683364465200808e+06,1.827423757634038338e+06,9.131069771820005262e+05,1.566865239493842237e+06,1.460323194697644794e+06,3.605784697338578990e+05,1.051865452790969866e+05,4.764730211151905241e+05
1.166791929035687353e+06,3.343237043636401184e+06,5.154992957043296192e+05,5.136707139478466124e+05,4.644891773789553554e+04,1.563184169379141240e+05,1.561854036367943918e+05,2.304330669416007877e+05,4.552605919920658343e+05,1.903596384700044873e+05,3.687495273971444694e+05,4.298709168700216687e+05,9.688564021517288347e+04,1.717918831679074356e+04,1.837369727538249863e+05
2.116875926253145095e+06,3.844453140899389051e+06,1.105139992818750907e+06,1.138431736302942736e+06,1.006364227024773718e+05,3.179019739632873680e+05,3.179489589240620844e+05,4.736930684081978397e+05,1.069859749757179292e+06,5.102764030283899629e+05,9.749312965407141019e+05,9.727721350129425991e+05,2.354821863734061189e+05,6.022984763878818922e+04,3.719263564708084450e+05
1.606003843221265124e+06,3.401183904594205320e+06,8.579490646410066402e+05,8.409412700632860651e+05,1.003082118018684268e+05,2.824002345231174841e+05,2.834987665597051964e+05,4.140155778805778828e+05,7.764601755616832525e+05,4.467833565205487539e+05,7.663132801359081641e+05,7.483022001208233414e+05,1.776086832305350981e+05,3.590927951718714030e+04,2.287268292635619000e+05
4.088924370536442380e+06,7.781913449624195695e+06,2.122081024728182703e+06,2.201572967305161525e+06,2.647912712804318871e+05,5.322035444544088095e+05,5.315382047463560011e+05,8.341191332962792367e+05,1.363096305571210571e+06,7.441844743179192301e+05,1.513236364174066111e+06,1.509869863927813480e+06,4.172247351277314592e+05,1.369479139142340282e+05,5.583958442496209173e+05
3.019555236008931883e+06,7.460727672518580221e+06,1.720969626437556930e+06,1.536988028442208190e+06,1.730418805853523372e+05,4.519172088304896024e+05,4.522416641177161364e+05,6.138205208267031703e+05,1.135619245458662277e+06,4.975108990925975959e+05,1.016444513346265419e+06,1.012380562923456891e+06,2.578321130881669815e+05,6.762914248555614904e+04,4.700079737527641701e+05
3.079985011012458242e+06,6.504793149401800707e+06,1.342432035739469808e+06,1.540824130346213700e+06,1.340439838371177029e+05,3.695542492582961568e+05,3.697774022739565698e+05,5.640561209330093116e+05,9.304361661700701807e+05,3.938600308025132399e+05,7.007024240888817003e+05,6.357060275522915181e+05,1.493446860589015705e+05,3.329810363521146792e+04,2.304537819957933680e+05
2.403601304358039051e+06,5.109263954576125368e+06,1.213378381397848716e+06,1.301918676581099629e+06,1.051938352352430520e+05,3.490848815968002309e+05,3.492304313123311731e+05,4.830187560218097060e+05,8.791309565093434649e+05,4.754379472053184872e+05,8.272722164719194407e+05,6.956884913167346967e+05,1.675814531857839902e+05,4.589933318826957839e+04,2.291604016351278988e+05
5.400619202343534678e+06,1.181409825413626246e+07,3.108369947333247401e+06,2.852443180238957051e+06,4.123664332754781935e+05,8.101592643474653596e+05,8.077635051176729612e+05,1.207325099901480600e+06,1.942294480904272525e+06,9.389212192306066863e+05,1.525121259495976614e+06,1.425279790370358154e+06,3.814916916748030926e+05,1.347657777841121424e+05,5.873347355354351457e+05
